94,0.011130089191753631,0.9966655266757866,7414,22,17,4241,4241,17,22,7414,0.0973347437988571,0.9815283400809717,2471,44,29,1393,1393,29,44,2471,2026-08-27 00:42:25,122.98,550.62
96,0.03334508840384127,0.9897400820793434,7390,79,41,4184,4184,41,79,7390,0.08010284883759139,0.9744433198380567,2480,81,20,1356,1356,20,81,2480,2026-08-27 00:43:29,123.08,550.62
97,0.032507924952180536,0.990326363103381,7385,67,46,4196,4196,46,67,7385,0.08413227470345401,0.9772267206477733,2466,56,34,1381,1381,34,56,2466,2026-08-27 00:43:54,122.54,550.62
95,0.013016130290917888,0.99546853625171,7412,34,19,4229,4229,19,34,7412,0.08700938543805517,0.9807692307692307,2466,42,34,1395,1395,34,42,2466,2026-08-27 00:44:28,122.41,550.62
97,0.03594669131124959,0.9876025991792066,7385,99,46,4164,4164,46,99,7385,0.11786981693611326,0.9709008097165992,2492,107,8,1330,1330,8,107,2492,2026-08-27 00:45:31,121.59,550.62
98,0.02995092694197476,0.9899965800273598,7387,73,44,4190,4190,44,73,7387,0.09287253494488984,0.9754554655870445,2474,71,26,1366,1366,26,71,2474,2026-08-27 00:45:56,121.74,550.62
96,0.006173562239314783,0.9981190150478796,7421,12,10,4251,4251,10,12,7421,0.09704675664635155,0.9820344129554656,2469,40,31,1397,1397,31,40,2469,2026-08-27 00:46:30,122.0,550.62
98,0.03439421851762695,0.989312585499316,7400,94,31,4169,4169,31,94,7400,0.09280941071734294,0.9739372469635628,2484,87,16,1350,1350,16,87,2484,2026-08-27 00:47:33,122.78,550.62
99,0.02919634583537695,0.9910958569474302,7392,65,39,4198,4198,39,65,7392,0.09374637466733747,0.9752024291497976,2478,76,22,1361,1361,22,76,2478,2026-08-27 00:47:58,122.72,550.62
97,0.010460557126406743,0.9963235294117647,7415,27,16,4236,4236,16,27,7415,0.10507347843120052,0.979757085020243,2457,37,43,1400,1400,43,37,2457,2026-08-27 00:48:31,121.8,550.62
99,0.029358492022841753,0.99093707250342,7403,78,28,4185,4185,28,78,7403,0.07642393434848656,0.979757085020243,2479,59,21,1378,1378,21,59,2479,2026-08-27 00:49:33,119.78,550.62
100,0.031457181744338474,0.9901675786593708,7394,78,37,4185,4185,37,78,7394,0.0860997735254508,0.9772267206477733,2462,52,38,1385,1385,38,52,2462,2026-08-27 00:49:58,119.9,550.62
98,0.010569135035505666,0.9964090287277702,7414,25,17,4238,4238,17,25,7414,0.08300810177126315,0.9835526315789473,2470,35,30,1402,1402,30,35,2470,2026-08-27 00:50:26,114.86,550.62
100,0.027292351444584997,0.9917065663474692,7405,71,26,4192,4192,26,71,7405,0.085342449649814,0.978997975708502,2454,37,46,1400,1400,46,37,2454,2026-08-27 00:51:28,115.0,550.62
99,0.0067246990154784855,0.9980335157318742,7422,14,9,4249,4249,9,14,7422,0.09923378770314076,0.9812753036437247,2463,37,37,1400,1400,37,37,2463,2026-08-27 00:52:23,116.44,550.62
100,0.007319749312303587,0.9973495212038304,7419,19,12,4244,4244,12,19,7419,0.10411612625464266,0.9810222672064778,2468,43,32,1394,1394,32,43,2468,2026-08-27 00:54:25,122.63,550.62
